fecha,codigo_tienda,nombre_tienda,vendedor,codigo_producto,nombre_producto,cantidad,valor_unitario,total,descuento
2025-10-21,6,Tienda F,Vendedor 6,P269,Producto 269,4,70.16,280.64,0.0
2025-09-01,7,Tienda G,Vendedor 1,P419,Producto 419,2,81.62,163.24,8.16
2025-11-13,6,Tienda F,Vendedor 1,P136,Producto 136,3,178.51,535.53,80.33
2025-11-15,6,Tienda F,Vendedor 2,P416,Producto 416,5,26.1,130.5,6.53
2025-07-13,1,Tienda A,Vendedor 7,P018,Producto 18,1,70.43,70.43,10.56
2025-12-24,4,Tienda D,Vendedor 4,P286,Producto 286,2,95.06,190.12,28.52
2025-04-30,10,Tienda J,Vendedor 9,P355,Producto 355,2,159.72,319.44,15.97
2025-06-30,7,Tienda G,Vendedor 3,P306,Producto 306,4,84.95,339.8,0.0
2025-09-18,10,Tienda J,Vendedor 5,P408,Producto 408,5,108.11,540.55,27.03
2025-04-20,7,Tienda G,Vendedor 1,P340,Producto 340,2,24.41,48.82,2.44
2025-07-17,7,Tienda G,Vendedor 4,P461,Producto 461,4,169.97,679.88,33.99
2025-02-18,5,Tienda E,Vendedor 1,P180,Producto 180,4,22.71,90.84,0.0
2025-09-30,5,Tienda E,Vendedor 9,P417,Producto 417,3,182.39,547.17,82.08
2025-12-16,2,Tienda B,Vendedor 4,P492,Producto 492,4,144.94,579.76,28.99
2025-05-05,2,Tienda B,Vendedor 7,P375,Producto 375,1,129.5,129.5,12.95
2025-10-13,3,Tienda C,Vendedor 10,P076,Producto 76,5,144.36,721.8,36.09
2025-06-27,9,Tienda I,Vendedor 6,P441,Producto 441,4,183.31,733.24,0.0
2025-12-13,8,Tienda H,Vendedor 3,P223,Producto 223,3,52.16,156.48,7.82
2025-04-08,7,Tienda G,Vendedor 6,P076,Producto 76,4,144.36,577.44,57.74
2025-02-27,7,Tienda G,Vendedor 1,P281,Producto 281,1,25.98,25.98,0.0
2025-09-16,6,Tienda F,Vendedor 4,P311,Producto 311,4,156.09,624.36,62.44
2025-09-26,7,Tienda G,Vendedor 10,P446,Producto 446,4,72.33,289.32,0.0
2025-03-08,7,Tienda G,Vendedor 1,P166,Producto 166,2,189.9,379.8,56.97
2025-07-24,2,Tienda B,Vendedor 3,P487,Producto 487,3,116.79,350.37,17.52
2025-03-04,3,Tienda C,Vendedor 5,P342,Producto 342,5,51.02,255.1,38.27
2025-10-09,1,Tienda A,Vendedor 10,P341,Producto 341,4,42.49,169.96,25.49
2025-01-09,7,Tienda G,Vendedor 5,P488,Producto 488,1,143.77,143.77,14.38
2025-01-10,5,Tienda E,Vendedor 10,P399,Producto 399,4,143.84,575.36,28.77
2025-02-04,9,Tienda I,Vendedor 6,P404,Producto 404,4,153.55,614.2,0.0
2025-08-12,9,Tienda I,Vendedor 8,P337,Producto 337,5,170.01,850.05,0.0
2025-10-06,2,Tienda B,Vendedor 10,P080,Producto 80,1,87.46,87.46,8.75
2025-08-14,4,Tienda D,Vendedor 3,P433,Producto 433,4,36.66,146.64,7.33
2025-05-23,1,Tienda A,Vendedor 7,P076,Producto 76,2,144.36,288.72,0.0
2025-05-13,3,Tienda C,Vendedor 4,P357,Producto 357,5,134.87,674.35,0.0
2025-04-29,6,Tienda F,Vendedor 7,P118,Producto 118,5,72.18,360.9,36.09
2025-06-15,8,Tienda H,Vendedor 6,P261,Producto 261,5,121.04,605.2,0.0
2025-03-14,6,Tienda F,Vendedor 4,P240,Producto 240,5,153.77,768.85,115.33
2025-10-11,9,Tienda I,Vendedor 9,P304,Producto 304,2,34.09,68.18,3.41
2025-02-28,5,Tienda E,Vendedor 7,P155,Producto 155,5,161.48,807.4,40.37
2025-09-29,9,Tienda I,Vendedor 7,P468,Producto 468,4,172.49,689.96,34.5
2025-03-27,3,Tienda C,Vendedor 10,P130,Producto 130,5,92.89,464.45,0.0
2025-07-03,10,Tienda J,Vendedor 10,P263,Producto 263,4,153.9,615.6,0.0
2025-01-04,3,Tienda C,Vendedor 5,P330,Producto 330,3,173.51,520.53,52.05
2025-04-16,1,Tienda A,Vendedor 1,P482,Producto 482,1,125.96,125.96,12.6
2025-12-25,1,Tienda A,Vendedor 10,P335,Producto 335,1,25.81,25.81,2.58
2025-07-30,4,Tienda D,Vendedor 7,P144,Producto 144,2,123.66,247.32,0.0
2025-08-09,3,Tienda C,Vendedor 8,P436,Producto 436,3,180.78,542.34,0.0
2025-08-20,2,Tienda B,Vendedor 9,P206,Producto 206,3,39.34,118.02,11.8
2025-01-18,5,Tienda E,Vendedor 4,P108,Producto 108,3,137.87,413.61,20.68
2025-07-18,3,Tienda C,Vendedor 8,P244,Producto 244,3,159.19,477.57,47.76
2025-05-09,6,Tienda F,Vendedor 9,P088,Producto 88,4,191.58,766.32,114.95
2025-08-30,8,Tienda H,Vendedor 5,P480,Producto 480,2,122.81,245.62,12.28
2025-10-19,7,Tienda G,Vendedor 8,P164,Producto 164,3,97.23,291.69,14.58
2025-09-25,7,Tienda G,Vendedor 10,P201,Producto 201,2,151.47,302.94,30.29
2025-11-23,7,Tienda G,Vendedor 2,P344,Producto 344,2,29.29,58.58,5.86
2025-12-29,5,Tienda E,Vendedor 2,P386,Producto 386,1,142.82,142.82,21.42
2025-04-12,8,Tienda H,Vendedor 6,P033,Producto 33,4,52.08,208.32,31.25
2025-02-23,4,Tienda D,Vendedor 6,P446,Producto 446,3,72.33,216.99,21.7
2025-02-04,5,Tienda E,Vendedor 7,P409,Producto 409,2,146.35,292.7,0.0
2025-01-11,2,Tienda B,Vendedor 2,P224,Producto 224,1,100.36,100.36,0.0
2025-06-10,2,Tienda B,Vendedor 9,P479,Producto 479,3,50.55,151.65,15.17
2025-02-27,8,Tienda H,Vendedor 5,P355,Producto 355,4,159.72,638.88,0.0
2025-01-07,2,Tienda B,Vendedor 2,P409,Producto 409,4,146.35,585.4,58.54
2025-12-01,3,Tienda C,Vendedor 4,P200,Producto 200,3,40.78,122.34,12.23
2025-02-13,4,Tienda D,Vendedor 1,P055,Producto 55,1,186.48,186.48,9.32
2025-11-02,3,Tienda C,Vendedor 6,P409,Producto 409,4,146.35,585.4,29.27
2025-08-14,3,Tienda C,Vendedor 8,P102,Producto 102,5,24.84,124.2,0.0
2025-05-11,2,Tienda B,Vendedor 3,P230,Producto 230,3,166.92,500.76,25.04
2025-07-07,6,Tienda F,Vendedor 3,P054,Producto 54,1,31.47,31.47,3.15
2025-08-20,4,Tienda D,Vendedor 5,P460,Producto 460,1,172.25,172.25,25.84
2025-11-16,6,Tienda F,Vendedor 8,P400,Producto 400,1,71.9,71.9,7.19
2025-07-01,6,Tienda F,Vendedor 8,P464,Producto 464,3,82.9,248.7,0.0
2025-04-17,7,Tienda G,Vendedor 2,P401,Producto 401,1,96.02,96.02,9.6
2025-10-22,2,Tienda B,Vendedor 9,P465,Producto 465,1,133.96,133.96,13.4
2025-04-18,7,Tienda G,Vendedor 3,P433,Producto 433,5,36.66,183.3,9.17
2025-01-05,6,Tienda F,Vendedor 8,P001,Producto 1,5,138.25,691.25,0.0
2025-03-22,4,Tienda D,Vendedor 2,P319,Producto 319,5,154.36,771.8,77.18
2025-03-21,10,Tienda J,Vendedor 6,P047,Producto 47,4,126.9,507.6,0.0
2025-11-16,8,Tienda H,Vendedor 6,P015,Producto 15,4,134.64,538.56,26.93
2025-01-15,3,Tienda C,Vendedor 9,P092,Producto 92,3,74.32,222.96,0.0
2025-04-25,2,Tienda B,Vendedor 6,P106,Producto 106,4,158.64,634.56,0.0
2025-08-01,1,Tienda A,Vendedor 10,P042,Producto 42,2,154.02,308.04,15.4
2025-11-27,2,Tienda B,Vendedor 6,P123,Producto 123,2,93.31,186.62,9.33
2025-02-12,3,Tienda C,Vendedor 9,P072,Producto 72,2,105.75,211.5,0.0
2025-07-27,3,Tienda C,Vendedor 6,P188,Producto 188,2,164.96,329.92,49.49
2025-06-05,6,Tienda F,Vendedor 9,P341,Producto 341,1,42.49,42.49,4.25
2025-04-23,10,Tienda J,Vendedor 6,P317,Producto 317,1,55.51,55.51,8.33
2025-09-15,7,Tienda G,Vendedor 9,P180,Producto 180,3,22.71,68.13,10.22
2025-03-19,10,Tienda J,Vendedor 10,P442,Producto 442,3,180.7,542.1,54.21
2025-02-23,4,Tienda D,Vendedor 4,P210,Producto 210,2,49.44,98.88,0.0
2025-03-10,10,Tienda J,Vendedor 10,P045,Producto 45,1,30.28,30.28,3.03
2025-10-27,1,Tienda A,Vendedor 4,P305,Producto 305,2,63.33,126.66,12.67
2025-02-04,7,Tienda G,Vendedor 9,P390,Producto 390,2,94.14,188.28,18.83
2025-01-04,5,Tienda E,Vendedor 4,P469,Producto 469,5,183.15,915.75,0.0
2025-09-18,7,Tienda G,Vendedor 3,P401,Producto 401,3,96.02,288.06,43.21
2025-02-12,2,Tienda B,Vendedor 3,P339,Producto 339,5,53.13,265.65,26.56
2025-10-18,7,Tienda G,Vendedor 2,P449,Producto 449,2,146.04,292.08,0.0
2025-07-28,4,Tienda D,Vendedor 4,P008,Producto 8,5,166.92,834.6,83.46
2025-03-24,6,Tienda F,Vendedor 8,P037,Producto 37,4,35.85,143.4,21.51
2025-09-03,2,Tienda B,Vendedor 1,P247,Producto 247,2,153.89,307.78,46.17
2025-08-27,3,Tienda C,Vendedor 1,P197,Producto 197,2,185.5,371.0,0.0
2025-02-16,1,Tienda A,Vendedor 2,P202,Producto 202,2,90.58,181.16,0.0
2025-09-04,8,Tienda H,Vendedor 5,P418,Producto 418,1,135.93,135.93,0.0
2025-08-17,5,Tienda E,Vendedor 9,P410,Producto 410,2,147.42,294.84,29.48
2025-03-06,2,Tienda B,Vendedor 8,P171,Producto 171,4,130.72,522.88,52.29
2025-09-30,9,Tienda I,Vendedor 5,P385,Producto 385,1,73.91,73.91,3.7
2025-07-09,1,Tienda A,Vendedor 6,P124,Producto 124,3,54.0,162.0,0.0
2025-02-24,4,Tienda D,Vendedor 9,P063,Producto 63,3,104.42,313.26,15.66
2025-02-06,6,Tienda F,Vendedor 8,P429,Producto 429,3,40.62,121.86,12.19
2025-06-10,1,Tienda A,Vendedor 9,P274,Producto 274,5,109.77,548.85,54.89
2025-09-12,2,Tienda B,Vendedor 10,P134,Producto 134,5,122.48,612.4,61.24
2025-04-17,3,Tienda C,Vendedor 6,P101,Producto 101,4,21.48,85.92,12.89
2025-10-19,3,Tienda C,Vendedor 9,P394,Producto 394,3,184.26,552.78,0.0
2025-12-09,2,Tienda B,Vendedor 8,P174,Producto 174,1,114.62,114.62,17.19
2025-02-22,10,Tienda J,Vendedor 2,P073,Producto 73,1,163.1,163.1,0.0
2025-09-15,9,Tienda I,Vendedor 6,P267,Producto 267,2,35.89,71.78,10.77
2025-11-02,2,Tienda B,Vendedor 4,P092,Producto 92,3,74.32,222.96,0.0
2025-12-30,6,Tienda F,Vendedor 4,P029,Producto 29,2,79.82,159.64,7.98
2025-09-19,3,Tienda C,Vendedor 6,P246,Producto 246,2,25.67,51.34,7.7
2025-12-28,6,Tienda F,Vendedor 10,P411,Producto 411,3,69.72,209.16,10.46
2025-07-31,2,Tienda B,Vendedor 9,P137,Producto 137,4,193.8,775.2,77.52
2025-06-16,1,Tienda A,Vendedor 10,P332,Producto 332,2,80.54,161.08,0.0
2025-04-22,7,Tienda G,Vendedor 7,P038,Producto 38,3,64.95,194.85,29.23
2025-10-01,6,Tienda F,Vendedor 8,P168,Producto 168,1,152.49,152.49,7.62
2025-10-18,2,Tienda B,Vendedor 1,P393,Producto 393,2,142.99,285.98,0.0
2025-05-23,4,Tienda D,Vendedor 8,P395,Producto 395,4,55.52,222.08,11.1
2025-04-01,2,Tienda B,Vendedor 7,P425,Producto 425,5,173.46,867.3,86.73
2025-02-04,3,Tienda C,Vendedor 8,P107,Producto 107,5,94.45,472.25,70.84
2025-06-03,7,Tienda G,Vendedor 1,P072,Producto 72,5,105.75,528.75,52.88
2025-08-19,6,Tienda F,Vendedor 2,P277,Producto 277,3,81.27,243.81,24.38
2025-09-26,5,Tienda E,Vendedor 10,P245,Producto 245,2,72.47,144.94,7.25
2025-05-16,2,Tienda B,Vendedor 10,P227,Producto 227,2,153.99,307.98,30.8
2025-08-20,9,Tienda I,Vendedor 1,P197,Producto 197,5,185.5,927.5,139.12
2025-04-29,3,Tienda C,Vendedor 6,P313,Producto 313,3,155.21,465.63,46.56
2025-01-17,3,Tienda C,Vendedor 1,P187,Producto 187,5,192.67,963.35,0.0
2025-05-08,9,Tienda I,Vendedor 1,P374,Producto 374,4,107.72,430.88,21.54
2025-07-07,10,Tienda J,Vendedor 5,P460,Producto 460,3,172.25,516.75,25.84
2025-02-20,4,Tienda D,Vendedor 5,P007,Producto 7,2,112.28,224.56,0.0
2025-11-01,3,Tienda C,Vendedor 5,P407,Producto 407,1,44.23,44.23,0.0
2025-01-17,2,Tienda B,Vendedor 4,P467,Producto 467,2,134.42,268.84,13.44
2025-08-02,10,Tienda J,Vendedor 9,P495,Producto 495,3,74.77,224.31,22.43
2025-04-01,7,Tienda G,Vendedor 7,P437,Producto 437,4,140.06,560.24,0.0
2025-04-29,1,Tienda A,Vendedor 10,P011,Producto 11,2,127.76,255.52,12.78
2025-03-11,4,Tienda D,Vendedor 5,P276,Producto 276,2,78.99,157.98,15.8
2025-05-30,1,Tienda A,Vendedor 2,P334,Producto 334,3,148.27,444.81,66.72
2025-02-01,7,Tienda G,Vendedor 10,P279,Producto 279,5,54.33,271.65,13.58
2025-10-23,3,Tienda C,Vendedor 8,P204,Producto 204,4,70.29,281.16,0.0
2025-07-18,1,Tienda A,Vendedor 5,P396,Producto 396,2,189.42,378.84,37.88
2025-07-16,5,Tienda E,Vendedor 10,P311,Producto 311,4,156.09,624.36,0.0
2025-07-22,3,Tienda C,Vendedor 8,P010,Producto 10,1,128.38,128.38,12.84
2025-01-24,9,Tienda I,Vendedor 9,P147,Producto 147,3,51.79,155.37,0.0
2025-03-30,5,Tienda E,Vendedor 8,P061,Producto 61,5,139.18,695.9,34.8
2025-10-04,2,Tienda B,Vendedor 6,P027,Producto 27,2,165.51,331.02,49.65
2025-07-17,1,Tienda A,Vendedor 7,P208,Producto 208,5,67.69,338.45,16.92
2025-01-19,10,Tienda J,Vendedor 10,P409,Producto 409,1,146.35,146.35,7.32
2025-11-07,9,Tienda I,Vendedor 9,P290,Producto 290,5,90.58,452.9,0.0
2025-10-22,5,Tienda E,Vendedor 3,P329,Producto 329,3,188.44,565.32,84.8
2025-03-07,2,Tienda B,Vendedor 5,P240,Producto 240,1,153.77,153.77,15.38
2025-03-08,7,Tienda G,Vendedor 6,P116,Producto 116,3,98.32,294.96,29.5
2025-09-23,10,Tienda J,Vendedor 2,P165,Producto 165,1,133.78,133.78,6.69
2025-09-13,5,Tienda E,Vendedor 4,P423,Producto 423,5,153.18,765.9,114.88
2025-08-30,3,Tienda C,Vendedor 10,P258,Producto 258,2,71.61,143.22,21.48
2025-04-26,3,Tienda C,Vendedor 10,P220,Producto 220,4,135.86,543.44,81.52
2025-07-29,3,Tienda C,Vendedor 8,P132,Producto 132,5,128.36,641.8,96.27
2025-08-08,9,Tienda I,Vendedor 3,P353,Producto 353,5,106.8,534.0,0.0
2025-06-13,8,Tienda H,Vendedor 2,P038,Producto 38,4,64.95,259.8,12.99
2025-12-14,9,Tienda I,Vendedor 9,P195,Producto 195,4,64.1,256.4,12.82
2025-01-14,8,Tienda H,Vendedor 7,P126,Producto 126,5,137.27,686.35,34.32
2025-11-16,4,Tienda D,Vendedor 9,P196,Producto 196,4,156.95,627.8,94.17
2025-09-22,3,Tienda C,Vendedor 4,P139,Producto 139,3,30.19,90.57,13.59
2025-09-30,10,Tienda J,Vendedor 7,P057,Producto 57,2,74.76,149.52,7.48
2025-03-22,1,Tienda A,Vendedor 5,P164,Producto 164,4,97.23,388.92,19.45
2025-08-06,8,Tienda H,Vendedor 6,P144,Producto 144,2,123.66,247.32,0.0
2025-04-14,8,Tienda H,Vendedor 2,P304,Producto 304,5,34.09,170.45,17.04
2025-03-10,10,Tienda J,Vendedor 6,P171,Producto 171,4,130.72,522.88,52.29
2025-05-24,3,Tienda C,Vendedor 10,P319,Producto 319,4,154.36,617.44,30.87
2025-03-12,3,Tienda C,Vendedor 6,P139,Producto 139,4,30.19,120.76,18.11
2025-11-03,7,Tienda G,Vendedor 6,P152,Producto 152,4,60.36,241.44,12.07
2025-01-16,5,Tienda E,Vendedor 6,P317,Producto 317,2,55.51,111.02,11.1
2025-09-21,8,Tienda H,Vendedor 3,P026,Producto 26,3,129.95,389.85,19.49
2025-12-18,10,Tienda J,Vendedor 9,P099,Producto 99,2,58.18,116.36,17.45
2025-04-24,7,Tienda G,Vendedor 6,P203,Producto 203,3,167.39,502.17,25.11
2025-09-08,10,Tienda J,Vendedor 2,P047,Producto 47,2,126.9,253.8,38.07
2025-01-12,6,Tienda F,Vendedor 1,P045,Producto 45,2,30.28,60.56,9.08
2025-05-27,3,Tienda C,Vendedor 7,P434,Producto 434,2,139.77,279.54,27.95
2025-06-16,4,Tienda D,Vendedor 3,P213,Producto 213,1,26.72,26.72,1.34
2025-09-08,4,Tienda D,Vendedor 5,P328,Producto 328,4,147.82,591.28,59.13
2025-01-05,10,Tienda J,Vendedor 1,P059,Producto 59,4,182.29,729.16,0.0
2025-01-06,7,Tienda G,Vendedor 2,P467,Producto 467,3,134.42,403.26,40.33
2025-11-07,7,Tienda G,Vendedor 9,P298,Producto 298,4,32.18,128.72,19.31
2025-08-23,2,Tienda B,Vendedor 1,P109,Producto 109,5,103.25,516.25,0.0
2025-11-15,10,Tienda J,Vendedor 7,P022,Producto 22,3,125.82,377.46,56.62
2025-06-07,2,Tienda B,Vendedor 8,P250,Producto 250,3,39.49,118.47,17.77
2025-06-30,10,Tienda J,Vendedor 9,P435,Producto 435,2,162.06,324.12,48.62
2025-09-09,2,Tienda B,Vendedor 3,P099,Producto 99,1,58.18,58.18,8.73
2025-12-21,4,Tienda D,Vendedor 9,P354,Producto 354,2,66.41,132.82,13.28
2025-08-18,9,Tienda I,Vendedor 3,P145,Producto 145,2,181.98,363.96,54.59
2025-08-17,6,Tienda F,Vendedor 4,P268,Producto 268,1,90.79,90.79,4.54
2025-10-13,10,Tienda J,Vendedor 10,P294,Producto 294,5,24.37,121.85,18.28
2025-09-03,5,Tienda E,Vendedor 4,P109,Producto 109,5,103.25,516.25,25.81
2025-08-20,10,Tienda J,Vendedor 10,P290,Producto 290,3,90.58,271.74,40.76
2025-11-24,8,Tienda H,Vendedor 5,P184,Producto 184,4,183.51,734.04,0.0
2025-10-25,9,Tienda I,Vendedor 2,P220,Producto 220,3,135.86,407.58,61.14
2025-08-17,7,Tienda G,Vendedor 1,P091,Producto 91,4,164.13,656.52,0.0
2025-07-27,8,Tienda H,Vendedor 8,P196,Producto 196,3,156.95,470.85,70.63
2025-06-01,9,Tienda I,Vendedor 8,P376,Producto 376,5,30.3,151.5,15.15
2025-02-17,5,Tienda E,Vendedor 8,P461,Producto 461,1,169.97,169.97,8.5
2025-01-04,2,Tienda B,Vendedor 2,P073,Producto 73,2,163.1,326.2,0.0
2025-11-28,6,Tienda F,Vendedor 6,P143,Producto 143,2,122.62,245.24,24.52
2025-11-01,3,Tienda C,Vendedor 6,P086,Producto 86,5,145.93,729.65,109.45
2025-10-17,4,Tienda D,Vendedor 6,P415,Producto 415,5,88.64,443.2,0.0
2025-11-22,8,Tienda H,Vendedor 7,P421,Producto 421,1,62.77,62.77,0.0
2025-12-02,3,Tienda C,Vendedor 2,P323,Producto 323,3,38.63,115.89,5.79
2025-07-17,4,Tienda D,Vendedor 2,P151,Producto 151,3,75.16,225.48,22.55
2025-03-15,5,Tienda E,Vendedor 6,P003,Producto 3,3,24.97,74.91,7.49
2025-07-24,6,Tienda F,Vendedor 8,P351,Producto 351,2,135.06,270.12,27.01
2025-03-19,7,Tienda G,Vendedor 6,P209,Producto 209,3,142.46,427.38,21.37
2025-01-04,3,Tienda C,Vendedor 10,P371,Producto 371,1,93.69,93.69,14.05
2025-11-04,10,Tienda J,Vendedor 4,P289,Producto 289,4,94.29,377.16,56.57
2025-12-05,7,Tienda G,Vendedor 7,P378,Producto 378,4,182.54,730.16,36.51
2025-11-24,7,Tienda G,Vendedor 6,P350,Producto 350,1,157.46,157.46,0.0
2025-10-13,2,Tienda B,Vendedor 8,P373,Producto 373,2,168.28,336.56,33.66
2025-04-29,4,Tienda D,Vendedor 3,P156,Producto 156,4,156.34,625.36,62.54
2025-07-25,3,Tienda C,Vendedor 2,P402,Producto 402,1,75.11,75.11,11.27
2025-06-06,10,Tienda J,Vendedor 4,P365,Producto 365,5,110.16,550.8,27.54
2025-01-20,9,Tienda I,Vendedor 9,P293,Producto 293,3,66.11,198.33,29.75
2025-12-22,7,Tienda G,Vendedor 6,P026,Producto 26,1,129.95,129.95,6.5
2025-05-26,3,Tienda C,Vendedor 1,P013,Producto 13,5,120.79,603.95,30.2
2025-09-30,6,Tienda F,Vendedor 9,P104,Producto 104,5,113.68,568.4,28.42
2025-04-14,1,Tienda A,Vendedor 6,P192,Producto 192,4,59.82,239.28,11.96
2025-03-29,8,Tienda H,Vendedor 1,P007,Producto 7,2,112.28,224.56,11.23
2025-08-11,8,Tienda H,Vendedor 8,P393,Producto 393,4,142.99,571.96,85.79
2025-10-08,9,Tienda I,Vendedor 9,P178,Producto 178,3,120.14,360.42,54.06
2025-02-07,1,Tienda A,Vendedor 5,P188,Producto 188,5,164.96,824.8,123.72
2025-06-27,2,Tienda B,Vendedor 10,P126,Producto 126,3,137.27,411.81,20.59
2025-10-20,8,Tienda H,Vendedor 10,P477,Producto 477,1,120.26,120.26,6.01
2025-07-20,4,Tienda D,Vendedor 2,P205,Producto 205,1,62.96,62.96,6.3
2025-09-18,5,Tienda E,Vendedor 9,P343,Producto 343,3,146.6,439.8,43.98
2025-05-09,5,Tienda E,Vendedor 2,P423,Producto 423,4,153.18,612.72,30.64
2025-02-10,10,Tienda J,Vendedor 9,P308,Producto 308,4,47.37,189.48,28.42
2025-06-20,4,Tienda D,Vendedor 3,P289,Producto 289,4,94.29,377.16,56.57
2025-09-08,6,Tienda F,Vendedor 8,P306,Producto 306,5,84.95,424.75,63.71
2025-03-19,7,Tienda G,Vendedor 4,P470,Producto 470,1,97.72,97.72,0.0
2025-04-28,2,Tienda B,Vendedor 5,P247,Producto 247,2,153.89,307.78,0.0
2025-03-06,1,Tienda A,Vendedor 6,P271,Producto 271,2,163.88,327.76,32.78
2025-03-14,6,Tienda F,Vendedor 7,P128,Producto 128,5,112.08,560.4,28.02
2025-04-27,6,Tienda F,Vendedor 7,P232,Producto 232,4,20.54,82.16,4.11
2025-06-10,2,Tienda B,Vendedor 6,P106,Producto 106,5,158.64,793.2,118.98
2025-01-16,7,Tienda G,Vendedor 8,P345,Producto 345,5,87.34,436.7,21.84
2025-07-19,4,Tienda D,Vendedor 10,P445,Producto 445,4,103.8,415.2,0.0
2025-06-17,7,Tienda G,Vendedor 6,P165,Producto 165,5,133.78,668.9,33.45
2025-05-23,3,Tienda C,Vendedor 8,P318,Producto 318,4,85.18,340.72,17.04
2025-07-13,3,Tienda C,Vendedor 10,P438,Producto 438,4,25.04,100.16,15.02
2025-06-10,5,Tienda E,Vendedor 3,P491,Producto 491,3,144.22,432.66,64.9
2025-02-10,7,Tienda G,Vendedor 2,P214,Producto 214,3,190.73,572.19,0.0
2025-10-31,1,Tienda A,Vendedor 4,P322,Producto 322,3,99.5,298.5,0.0
2025-04-07,9,Tienda I,Vendedor 1,P038,Producto 38,5,64.95,324.75,48.71
2025-10-22,3,Tienda C,Vendedor 4,P201,Producto 201,3,151.47,454.41,45.44
2025-07-14,7,Tienda G,Vendedor 6,P082,Producto 82,3,156.16,468.48,23.42
2025-10-01,9,Tienda I,Vendedor 1,P172,Producto 172,1,118.17,118.17,11.82
2025-05-23,6,Tienda F,Vendedor 4,P442,Producto 442,2,180.7,361.4,0.0
2025-12-11,8,Tienda H,Vendedor 3,P430,Producto 430,2,21.6,43.2,6.48
2025-05-12,10,Tienda J,Vendedor 9,P324,Producto 324,4,32.76,131.04,13.1
2025-12-02,1,Tienda A,Vendedor 8,P074,Producto 74,2,41.48,82.96,8.3
2025-10-31,6,Tienda F,Vendedor 8,P079,Producto 79,4,99.82,399.28,59.89
2025-04-30,3,Tienda C,Vendedor 9,P382,Producto 382,1,75.07,75.07,3.75
2025-03-08,2,Tienda B,Vendedor 5,P063,Producto 63,5,104.42,522.1,78.31
2025-05-28,8,Tienda H,Vendedor 5,P051,Producto 51,2,56.77,113.54,5.68
2025-11-02,5,Tienda E,Vendedor 7,P231,Producto 231,2,45.71,91.42,13.71
2025-06-19,1,Tienda A,Vendedor 1,P491,Producto 491,2,144.22,288.44,0.0
2025-07-28,10,Tienda J,Vendedor 5,P214,Producto 214,4,190.73,762.92,76.29
2025-05-16,3,Tienda C,Vendedor 5,P466,Producto 466,4,52.87,211.48,31.72
2025-11-04,6,Tienda F,Vendedor 8,P149,Producto 149,2,105.74,211.48,31.72
2025-03-19,8,Tienda H,Vendedor 6,P199,Producto 199,3,185.19,555.57,83.34
2025-03-24,8,Tienda H,Vendedor 3,P057,Producto 57,1,74.76,74.76,0.0
2025-01-03,8,Tienda H,Vendedor 1,P477,Producto 477,4,120.26,481.04,72.16
2025-01-17,6,Tienda F,Vendedor 2,P430,Producto 430,2,21.6,43.2,2.16
2025-07-28,1,Tienda A,Vendedor 1,P211,Producto 211,5,126.43,632.15,31.61
2025-09-12,1,Tienda A,Vendedor 2,P025,Producto 25,4,72.43,289.72,0.0
2025-04-12,2,Tienda B,Vendedor 1,P202,Producto 202,4,90.58,362.32,0.0
2025-08-30,5,Tienda E,Vendedor 3,P031,Producto 31,4,101.63,406.52,60.98
2025-10-30,7,Tienda G,Vendedor 4,P394,Producto 394,1,184.26,184.26,18.43
2025-08-30,9,Tienda I,Vendedor 2,P443,Producto 443,4,129.2,516.8,51.68
2025-12-27,8,Tienda H,Vendedor 10,P392,Producto 392,4,96.79,387.16,58.07
2025-08-07,3,Tienda C,Vendedor 9,P246,Producto 246,5,25.67,128.35,6.42
2025-12-23,10,Tienda J,Vendedor 6,P261,Producto 261,4,121.04,484.16,72.62
2025-07-14,6,Tienda F,Vendedor 7,P414,Producto 414,5,119.78,598.9,89.83
2025-12-23,7,Tienda G,Vendedor 2,P389,Producto 389,1,141.03,141.03,14.1
2025-02-25,1,Tienda A,Vendedor 9,P475,Producto 475,4,57.64,230.56,34.58
2025-09-22,4,Tienda D,Vendedor 10,P382,Producto 382,1,75.07,75.07,7.51
2025-09-24,1,Tienda A,Vendedor 2,P156,Producto 156,2,156.34,312.68,0.0
2025-04-09,1,Tienda A,Vendedor 6,P016,Producto 16,5,67.47,337.35,50.6
2025-07-10,1,Tienda A,Vendedor 6,P461,Producto 461,4,169.97,679.88,101.98
2025-10-18,4,Tienda D,Vendedor 4,P178,Producto 178,4,120.14,480.56,72.08
2025-05-16,8,Tienda H,Vendedor 10,P399,Producto 399,3,143.84,431.52,0.0
2025-05-09,6,Tienda F,Vendedor 8,P241,Producto 241,4,199.56,798.24,0.0
2025-04-18,10,Tienda J,Vendedor 6,P398,Producto 398,2,89.34,178.68,17.87
2025-07-09,1,Tienda A,Vendedor 9,P039,Producto 39,2,65.05,130.1,6.5
2025-06-18,1,Tienda A,Vendedor 9,P336,Producto 336,3,81.33,243.99,36.6
2025-04-03,5,Tienda E,Vendedor 5,P193,Producto 193,1,167.6,167.6,16.76
2025-10-06,2,Tienda B,Vendedor 2,P031,Producto 31,5,101.63,508.15,76.22
2025-04-13,7,Tienda G,Vendedor 4,P076,Producto 76,5,144.36,721.8,108.27
2025-07-02,9,Tienda I,Vendedor 4,P406,Producto 406,3,28.49,85.47,0.0
